,scores_stratified_KFold,scores_cross_val,accuracy_score
B04_20m B05_20m B12_20m,0.5808467741935484,0.452016129032258,0.07547169811320754
B04_20m B06_20m B07_20m,0.4925403225806452,0.5004032258064516,0.1320754716981132
B04_20m B06_20m B8A_20m,0.426008064516129,0.4643145161290322,0.018867924528301886
B04_20m B06_20m B11_20m,0.2949596774193548,0.3445564516129032,0.660377358490566
B04_20m B06_20m B12_20m,0.211491935483871,0.2657258064516129,0.09433962264150944
B04_20m B07_20m B8A_20m,0.22016129032258064,0.545766129032258,0.6792452830188679
B04_20m B07_20m B11_20m,0.4810483870967742,0.4467741935483871,0.5094339622641509
B04_20m B07_20m B12_20m,0.24879032258064515,0.4014112903225806,0.41509433962264153
B04_20m B8A_20m B11_20m,0.3389112903225806,0.3733870967741935,0.6792452830188679
B04_20m B8A_20m B12_20m,0.3949596774193548,0.22016129032258064,0.4339622641509434
B04_20m B11_20m B12_20m,0.2389112903225806,0.38749999999999996,0.1320754716981132
B05_20m B06_20m B07_20m,0.4229838709677419,0.5514112903225806,0.16981132075471697
B05_20m B06_20m B8A_20m,0.4022177419354838,0.3199596774193548,0.6226415094339622
B05_20m B06_20m B11_20m,0.5576612903225806,0.4352822580645161,0.3584905660377358
B05_20m B06_20m B12_20m,0.5776209677419356,0.4042338709677419,0.5660377358490566
B05_20m B07_20m B8A_20m,0.4292338709677419,0.4659274193548387,0.07547169811320754
B05_20m B07_20m B11_20m,0.6576612903225806,0.2590725806451613,0.5660377358490566
B05_20m B07_20m B12_20m,0.4108870967741935,0.4858870967741935,0.7169811320754716
B05_20m B8A_20m B11_20m,0.4891129032258064,0.31411290322580643,0.6415094339622641
B05_20m B8A_20m B12_20m,0.382258064516129,0.6836693548387097,0.1509433962264151
B05_20m B11_20m B12_20m,0.5584677419354838,0.5651209677419355,0.16981132075471697
B06_20m B07_20m B8A_20m,0.395766129032258,0.4300403225806452,0.6415094339622641
B06_20m B07_20m B11_20m,0.5877016129032258,0.28266129032258064,0.07547169811320754
B06_20m B07_20m B12_20m,0.4883064516129033,0.3419354838709677,0.18867924528301888
B06_20m B8A_20m B11_20m,0.21471774193548385,0.3389112903225806,0.5283018867924528
B06_20m B8A_20m B12_20m,0.4689516129032258,0.27641129032258066,0.09433962264150944
B06_20m B11_20m B12_20m,0.5695564516129032,0.351008064516129,0.16981132075471697
B07_20m B8A_20m B11_20m,0.6768145161290322,0.3554435483870968,0.5283018867924528
B07_20m B8A_20m B12_20m,0.6318548387096774,0.5102822580645161,0.5660377358490566
B07_20m B11_20m B12_20m,0.23306451612903226,0.4522177419354838,0.6792452830188679
B8A_20m B11_20m B12_20m,0.2985887096774193,0.5578629032258065,0.22641509433962265
B08_10m B02_10m B04_10m B03_10m,0.626008064516129,0.29536290322580644,0.20754716981132076
B08_10m B02_10m B04_10m B03_20m,0.532258064516129,0.2911290322580645,0.6981132075471698
B08_10m B02_10m B04_10m B04_20m,0.3830645161290322,0.3671370967741935,0.6415094339622641
B08_10m B02_10m B04_10m B05_20m,0.4669354838709677,0.382258064516129,0.6415094339622641
B08_10m B02_10m B04_10m B06_20m,0.6524193548387097,0.330241935483871,0.41509433962264153
B08_10m B02_10m B04_10m B07_20m,0.3012096774193548,0.3695564516129032,0.4339622641509434
B08_10m B02_10m B04_10m B8A_20m,0.26733870967741935,0.3631048387096774,0.7169811320754716
B08_10m B02_10m B04_10m B11_20m,0.455241935483871,0.39233870967741935,0.6415094339622641
B08_10m B02_10m B04_10m B12_20m,0.4633064516129032,0.3237903225806452,0.7735849056603774
B08_10m B02_10m B03_10m B03_20m,0.4939516129032258,0.3229838709677419,0.5283018867924528
B08_10m B02_10m B03_10m B04_20m,0.21431451612903224,0.558266129032258,0.6415094339622641
B08_10m B02_10m B03_10m B05_20m,0.5040322580645161,0.29536290322580644,0.7358490566037735
B08_10m B02_10m B03_10m B06_20m,0.5074596774193548,0.4620967741935484,0.660377358490566
B08_10m B02_10m B03_10m B07_20m,0.2824596774193548,0.3264112903225806,0.6981132075471698
B08_10m B02_10m B03_10m B8A_20m,0.511491935483871,0.533266129032258,0.6792452830188679
B08_10m B02_10m B03_10m B11_20m,0.4356854838709677,0.4421370967741935,0.1320754716981132
B08_10m B02_10m B03_10m B12_20m,0.6393145161290322,0.6705645161290322,0.05660377358490566
B08_10m B02_10m B03_20m B04_20m,0.36612903225806454,0.2625,0.5471698113207547
B08_10m B02_10m B03_20m B05_20m,0.3987903225806452,0.526008064516129,0.11320754716981132
B08_10m B02_10m B03_20m B06_20m,0.658266129032258,0.4737903225806452,0.4528301886792453
B08_10m B02_10m B03_20m B07_20m,0.5298387096774193,0.6201612903225806,0.03773584905660377
B08_10m B02_10m B03_20m B8A_20m,0.4104838709677419,0.4516129032258064,0.660377358490566
B08_10m B02_10m B03_20m B11_20m,0.6070564516129032,0.2723790322580645,0.7169811320754716
B08_10m B02_10m B03_20m B12_20m,0.2848790322580645,0.4104838709677419,0.32075471698113206
B08_10m B02_10m B04_20m B05_20m,0.4445564516129032,0.4985887096774193,0.05660377358490566
B08_10m B02_10m B04_20m B06_20m,0.30463709677419354,0.4524193548387096,0.09433962264150944
B08_10m B02_10m B04_20m B07_20m,0.46451612903225803,0.4237903225806451,0.20754716981132076
B08_10m B02_10m B04_20m B8A_20m,0.5014112903225806,0.49375,0.16981132075471697
B08_10m B02_10m B04_20m B11_20m,0.4397177419354838,0.30766129032258066,0.6792452830188679
B08_10m B02_10m B04_20m B12_20m,0.219758064516129,0.5078629032258064,0.11320754716981132
B08_10m B02_10m B05_20m B06_20m,0.38689516129032253,0.4356854838709677,0.660377358490566
B08_10m B02_10m B05_20m B07_20m,0.4951612903225806,0.4421370967741936,0.018867924528301886
