,scores_stratified_KFold,scores_cross_val,accuracy_score
B08_10m B03_20m B8A_20m,0.8483870967741935,0.6933467741935484,0.8301886792452831
B08_10m B03_20m B11_20m,0.6745967741935484,0.8358870967741936,0.8113207547169812
B08_10m B03_20m B12_20m,0.8798387096774194,0.6028225806451613,0.8113207547169812
B08_10m B04_20m B05_20m,0.6790322580645162,0.5919354838709678,0.03773584905660377
B08_10m B04_20m B06_20m,0.7264112903225807,0.6834677419354839,0.37735849056603776
B08_10m B04_20m B07_20m,0.7423387096774194,0.8235887096774194,0.6226415094339622
B08_10m B04_20m B8A_20m,0.438508064516129,0.7379032258064516,0.7547169811320755
B08_10m B04_20m B11_20m,0.4667338709677419,0.6423387096774194,0.5094339622641509
B08_10m B04_20m B12_20m,0.7796370967741936,0.8546370967741936,0.8301886792452831
B08_10m B05_20m B06_20m,0.7413306451612904,0.7127016129032258,0.5660377358490566
B08_10m B05_20m B07_20m,0.5560483870967742,0.7044354838709678,0.9056603773584906
B08_10m B05_20m B8A_20m,0.810483870967742,0.601008064516129,0.8113207547169812
B08_10m B05_20m B11_20m,0.5816532258064516,0.7270161290322581,0.9622641509433962
B08_10m B05_20m B12_20m,0.8483870967741935,0.8233870967741936,0.8490566037735849
B08_10m B06_20m B07_20m,0.6532258064516129,0.6506048387096774,0.9245283018867925
B08_10m B06_20m B8A_20m,0.8046370967741936,0.8546370967741936,0.2641509433962264
B08_10m B06_20m B11_20m,0.7108870967741936,0.8671370967741936,0.8490566037735849
B08_10m B06_20m B12_20m,0.7090725806451613,0.5858870967741936,0.11320754716981132
B08_10m B07_20m B8A_20m,0.5389112903225807,0.3969758064516129,0.8490566037735849
B08_10m B07_20m B11_20m,0.8608870967741936,0.5574596774193548,0.8679245283018868
B08_10m B07_20m B12_20m,0.5675403225806452,0.8737903225806452,0.8301886792452831
B08_10m B8A_20m B11_20m,0.7421370967741936,0.8046370967741936,0.8490566037735849
B08_10m B8A_20m B12_20m,0.704233870967742,0.4889112903225806,0.8867924528301887
B08_10m B11_20m B12_20m,0.7046370967741936,0.504233870967742,0.8867924528301887
B02_10m B04_10m B03_10m,0.6850806451612904,0.892741935483871,0.7735849056603774
B02_10m B04_10m B03_20m,0.691733870967742,0.6933467741935484,0.8867924528301887
B02_10m B04_10m B04_20m,0.8411290322580646,0.8296370967741936,0.8301886792452831
B02_10m B04_10m B05_20m,0.8608870967741936,0.7661290322580646,0.20754716981132076
B02_10m B04_10m B06_20m,0.6181451612903226,0.69375,0.9056603773584906
B02_10m B04_10m B07_20m,0.7485887096774194,0.8411290322580646,0.8113207547169812
B02_10m B04_10m B8A_20m,0.6983870967741936,0.8358870967741936,0.20754716981132076
B02_10m B04_10m B11_20m,0.7602822580645162,0.6195564516129032,0.8867924528301887
B02_10m B04_10m B12_20m,0.7316532258064516,0.8671370967741936,0.8490566037735849
B02_10m B03_10m B03_20m,0.6635080645161291,0.6381048387096774,0.8867924528301887
B02_10m B03_10m B04_20m,0.8358870967741936,0.7983870967741936,0.8679245283018868
B02_10m B03_10m B05_20m,0.5965725806451613,0.6133064516129032,0.7924528301886793
B02_10m B03_10m B06_20m,0.8612903225806452,0.8925403225806452,0.4528301886792453
B02_10m B03_10m B07_20m,0.854233870967742,0.7786290322580646,0.07547169811320754
B02_10m B03_10m B8A_20m,0.6183467741935484,0.5368951612903226,0.9245283018867925
B02_10m B03_10m B11_20m,0.38629032258064516,0.5433467741935484,0.8490566037735849
B02_10m B03_10m B12_20m,0.679233870967742,0.597983870967742,0.6415094339622641
B02_10m B03_20m B04_20m,0.7832661290322581,0.6108870967741936,0.8301886792452831
B02_10m B03_20m B05_20m,0.6919354838709678,0.6574596774193548,0.7924528301886793
