,scores_stratified_KFold,scores_cross_val,accuracy_score
B8A_20m B12_20m,0.3225806451612903,0.2709677419354839,0.5576923076923077
B8A_20m B08_10m,0.3354838709677419,0.3290322580645162,0.3076923076923077
B8A_20m B02_10m,0.367741935483871,0.4064516129032258,0.4807692307692308
B8A_20m B04_10m,0.2774193548387097,0.32258064516129037,0.46153846153846156
B8A_20m B03_10m,0.3935483870967742,0.23870967741935484,0.5192307692307693
B11_20m B12_20m,0.2645161290322581,0.28387096774193543,0.36538461538461536
B11_20m B08_10m,0.3096774193548387,0.3419354838709677,0.3269230769230769
B11_20m B02_10m,0.3419354838709677,0.3870967741935484,0.15384615384615385
B11_20m B04_10m,0.3225806451612903,0.3806451612903226,0.057692307692307696
B11_20m B03_10m,0.2709677419354839,0.27096774193548384,0.28846153846153844
B12_20m B08_10m,0.3032258064516129,0.3419354838709677,0.23076923076923078
B12_20m B02_10m,0.3548387096774194,0.3806451612903226,0.1346153846153846
B12_20m B04_10m,0.3870967741935484,0.27741935483870966,0.3269230769230769
B12_20m B03_10m,0.37419354838709673,0.4193548387096774,0.38461538461538464
B08_10m B02_10m,0.3741935483870968,0.2645161290322581,0.46153846153846156
B08_10m B04_10m,0.31612903225806455,0.4,0.34615384615384615
B08_10m B03_10m,0.4064516129032258,0.3548387096774193,0.23076923076923078
B02_10m B04_10m,0.3870967741935484,0.2967741935483871,0.1346153846153846
B02_10m B03_10m,0.2967741935483871,0.3419354838709677,0.38461538461538464
B04_10m B03_10m,0.3741935483870968,0.34838709677419355,0.34615384615384615
B03_20m B04_20m B05_20m,0.33548387096774196,0.2967741935483871,0.23076923076923078
B03_20m B04_20m B06_20m,0.3290322580645161,0.34838709677419355,0.11538461538461539
B03_20m B04_20m B07_20m,0.3483870967741935,0.2645161290322581,0.3076923076923077
B03_20m B04_20m B8A_20m,0.23225806451612904,0.37419354838709673,0.46153846153846156
B03_20m B04_20m B11_20m,0.2258064516129032,0.4,0.40384615384615385
B03_20m B04_20m B12_20m,0.34838709677419355,0.3419354838709677,0.4807692307692308
B03_20m B04_20m B08_10m,0.2774193548387097,0.27741935483870966,0.5192307692307693
B03_20m B04_20m B02_10m,0.3096774193548387,0.5032258064516129,0.4423076923076923
B03_20m B04_20m B04_10m,0.3483870967741936,0.3032258064516129,0.3269230769230769
B03_20m B04_20m B03_10m,0.3806451612903226,0.32903225806451614,0.38461538461538464
B03_20m B05_20m B06_20m,0.3612903225806452,0.2645161290322581,0.3269230769230769
B03_20m B05_20m B07_20m,0.3419354838709677,0.3935483870967742,0.1346153846153846
